,Brd4_n_foci,Brd4_density_per_um3,Brd4_foci_vol_mean_um3,Brd4_foci_vol_median_um3,Brd4_foci_vol_cv,Brd4_condensed_fraction,Brd4_partition_coefficient,Brd4_mean_foci_intensity,Brd4_foci_local_dapi,Sc35_n_foci,Sc35_density_per_um3,Sc35_foci_vol_mean_um3,Sc35_foci_vol_median_um3,Sc35_foci_vol_cv,Sc35_condensed_fraction,Sc35_partition_coefficient,Sc35_mean_foci_intensity,Sc35_foci_local_dapi,DAPI_n_foci,DAPI_density_per_um3,DAPI_foci_vol_mean_um3,DAPI_foci_vol_median_um3,DAPI_foci_vol_cv,DAPI_condensed_fraction,DAPI_partition_coefficient,DAPI_mean_foci_intensity,DAPI_foci_local_dapi,Pol2_n_foci,Pol2_density_per_um3,Pol2_foci_vol_mean_um3,Pol2_foci_vol_median_um3,Pol2_foci_vol_cv,Pol2_condensed_fraction,Pol2_partition_coefficient,Pol2_mean_foci_intensity,Pol2_foci_local_dapi,coloc_Brd4_Pol2_frac,coloc_Brd4_Pol2_nn_um,coloc_Brd4_Pol2_enrich,coloc_Pol2_Sc35_frac,coloc_Pol2_Sc35_nn_um,coloc_Pol2_Sc35_enrich,coloc_Brd4_Sc35_frac,coloc_Brd4_Sc35_nn_um,coloc_Brd4_Sc35_enrich
Sc35_density_per_um3,-0.2379732489920827,0.06767081092569757,-0.01156583701660391,0.0015283690142452644,-0.012980697287911434,0.026252830494910662,-0.05273007982634711,-0.022758152618084216,-0.08616454039427046,0.6626871417640607,1.0,-0.6055293489783603,-0.4457081173532903,0.21077659081743788,0.15832370268806126,-0.21854920745013,-0.08617777769097336,0.09009319488509909,-0.06473759047668563,0.14392257110251339,-0.07318883008990332,-0.02773648699540817,-0.07168663545621991,-0.027728670622103702,-0.10917362397229567,-0.10921122241031592,-0.08698979534370754,0.009303800074100572,0.0652746861684425,-0.013274442862746332,-0.022144753313050786,-0.0022700858362750837,0.05417801826363292,-0.051199393909877544,-0.04959521261428921,-0.01832126821796164,0.08426486095616637,-0.06795069757752616,0.055477235104280154,0.08445587262910381,-0.2107726617817914,0.039462102490625206,0.6870007408511013,-0.618121736974689,0.09531161300611836
Sc35_foci_vol_mean_um3,0.021257470271068023,-0.008475740208383186,0.04363776913323988,0.043529222130469676,-0.030060796067077202,0.06481125851420612,0.04417394583475787,0.10043020794787748,-0.0719733081858076,-0.5150592280307202,-0.6055293489783603,1.0,0.7447198575943551,-0.23585461245797862,0.41860089130571604,0.10024906749309657,-0.02594934210100261,-0.06456517165137442,-0.0248138700109829,-0.029149929446206292,-0.11661026839401185,-0.09073028120351706,-0.058635975570060804,-0.16077583482742427,-0.0421138498262793,-0.04032630337719366,-0.04309017650999853,-0.03285306776854719,-0.0367202695432645,0.007652803984701821,0.017154091261266154,-0.03044284707757383,-0.02926499323487275,0.01718222201281738,0.025517594414828,-0.0011654674622381567,-0.0470039063748216,0.02241230234458649,-0.01862408139038406,-0.03538933757474455,0.09772838896736731,-0.015645612465438222,-0.3924423693411467,0.22318280949748884,-0.0019660053143678133
Sc35_foci_vol_median_um3,-0.031954155126942684,0.04991331037165397,-0.03155261342539208,-0.02895251142064354,0.02113766557542683,0.019616190402866256,-0.02639882267720774,0.04946671655985841,-0.028132958599410698,-0.41864663415446485,-0.4457081173532903,0.7447198575943551,1.0,-0.584950211149801,0.22398694449019113,0.02647438607199766,0.015113518609169742,-0.04450964341395146,-0.08211734330737343,-0.04284325019457453,-0.05526902542827151,-0.039031814026962826,-0.03674765684214268,-0.09875340084616001,-0.04201087744072377,-0.031335767756686325,-0.03542018193187131,-0.05094666875441008,-0.030890607539221324,0.001659459618327308,0.012903663422279233,-0.04699793563781142,-0.018135283771350687,0.016152036794127536,0.028661293524350342,0.0048541893642166925,-0.03793898029223011,0.021480008623712334,-0.010012622216470715,-0.01506462789259796,0.07491903409399062,0.0021137395389171786,-0.28302689448905605,0.2001816494439311,-0.009933380668086909
Sc35_foci_vol_cv,0.019897906683432817,-0.11695783430345458,0.10315004506086074,0.09675322833193548,-0.07397411157415519,0.02807109619403859,0.10063319180871427,0.0044373822058349326,-0.056543516013169835,0.21828043372962969,0.21077659081743788,-0.23585461245797862,-0.584950211149801,1.0,0.008045948084125067,0.03301436210207249,-0.06132787443879548,0.030131696893490278,0.13525508893136626,0.11497433255823865,-0.07928594058057958,-0.061330332227989136,-0.0061479260869485635,-0.02639232279988376,-0.01535379623418323,-0.02765633124058892,-0.031133438308366356,0.06164344193759878,0.045762886711788756,0.0016547484778319452,-0.00890667318542565,0.03872139548220503,0.00856468898245513,-0.013240115680478703,-0.030585476981735242,-0.015166119326738964,0.048555259741969115,-0.02243276290803912,0.015622530905845743,0.001801696429370687,-0.015852043362365648,-0.005063336307263379,0.11851970760108574,-0.11875167604224197,0.004214501805756981
Sc35_condensed_fraction,-0.06341176765009858,-0.13452930601797197,0.38508965385986393,0.39703771092249046,-0.2737525552194761,0.3478341999703599,0.304808969467663,0.2763887576259446,-0.048262948499247935,0.12959024868304123,0.15832370268806126,0.41860089130571604,0.22398694449019113,0.008045948084125067,1.0,0.4976981638320511,0.39807969541215793,0.054778947808566986,0.0632538926584216,0.11244817224717264,-0.1099250078351027,-0.06838912367924747,-0.063562808657325,-0.02859383066264594,0.014856173650464008,-0.010449482321992262,0.02720622049330452,0.1309264770915657,0.12022008523334464,0.019602158691676856,0.002799449449199442,0.09589647273972592,0.06962813206720002,0.08764850183551395,0.08928036907084161,0.08726030108197572,0.13571941305566548,-0.04090350591980602,0.14075580069697724,0.028101026152807494,-0.06811092675425272,0.013591690632551121,0.15385364781498906,-0.3508810030124631,0.10428675372960401
Sc35_partition_coefficient,0.1527333868104559,-0.29880153913215624,0.5237056928577856,0.5153973110793386,-0.33177411446178545,0.3976890526805878,0.505671140612211,0.3056681076069599,0.21530202477562435,0.02226551360396562,-0.21854920745013,0.10024906749309657,0.02647438607199766,0.03301436210207249,0.4976981638320511,1.0,0.8533008601254154,0.13581414973430528,0.18354163049163208,0.008929580085305071,0.13449008502466886,0.12038187229041136,0.09332640685296831,0.2783977567169397,0.2700861314518513,0.23754866130414024,0.2511830229725554,0.23277731237026908,0.15952548391494203,0.037368364269574635,0.008750725571174997,0.18470664877124715,0.08377869729479394,0.17821873534820504,0.16646611221065036,0.15562309207667124,0.1663387761810554,-0.02553192853484742,0.1532214042215768,-0.038271124636975275,0.08841933344746379,-0.032730368959983956,-0.16124770878535333,0.17479263375676343,-0.030791476399921622
Sc35_mean_foci_intensity,0.12945360220444987,-0.2585186774880789,0.49993219722210824,0.4984561183433203,-0.32386661214860063,0.3751294308233097,0.4429901705623398,0.2652321174584987,0.14680385478830335,0.09074631232844818,-0.08617777769097336,-0.02594934210100261,0.015113518609169742,-0.06132787443879548,0.39807969541215793,0.8533008601254154,1.0,0.07909279298325803,0.19806441981631107,0.051505955060151605,0.1171227904296541,0.10279867616512892,0.08260672217577267,0.25272219312318306,0.2124141366354949,0.17773545734072238,0.18722150421679137,0.20473562765027473,0.14435604025377882,0.03151073851234392,0.003267168737600398,0.1556085550712887,0.08023438462216914,0.15814087758141976,0.14737037876777803,0.12239186716301395,0.14840694751680927,-0.022244373511498373,0.12118686984221422,-0.037627237263759106,0.06129605375783121,-0.03827308179400365,-0.07250860930187196,0.10686340081715325,-0.026816897819038996
Sc35_foci_local_dapi,0.12046777810022169,-0.020253250250278423,0.17867034442378057,0.13064508254430657,0.02090791075407996,0.3579969941041014,0.3900965231016645,0.42947386738679166,0.6481179029404317,0.16707778144450638,0.09009319488509909,-0.06456517165137442,-0.04450964341395146,0.030131696893490278,0.054778947808566986,0.13581414973430528,0.07909279298325803,1.0,0.0739657966172363,0.0015825337463184715,0.03686976691459638,0.06700376289043684,0.03339543391532918,0.3449184441156086,0.5746282196671649,0.6010927656399528,0.6014894906049898,0.05278238407585309,0.0121422465447724,-0.009844198369640775,-0.019371846975115,0.06147219628857146,0.042693229728623695,0.1740492376204204,0.20266190102220602,0.15723389175690644,-0.016858055839683053,0.038495262483259414,-0.034894621095217654,0.03345104773304039,0.031616848960308856,0.03446627449746298,0.09713745776241844,-0.08143755311697437,0.09805382924066791
DAPI_n_foci,0.433571802710436,-0.3037065508513169,0.2095523433632504,0.27570870625224886,-0.31369926695326555,0.06086398941403894,0.3398231789654514,0.07113649096945412,0.17152919738793543,0.2842875270645715,-0.06473759047668563,-0.0248138700109829,-0.08211734330737343,0.13525508893136626,0.0632538926584216,0.18354163049163208,0.19806441981631107,0.0739657966172363,1.0,0.657937276971588,-0.33789781335833086,-0.2551666580516567,-0.053346126463375394,0.214073070680171,0.3027258410994501,0.26740072184188785,0.2817062773306051,0.18475738347534934,0.06276792966907044,0.030799051590114136,0.007255042597600323,0.14682927459323,0.0040060106993730195,0.15905264734304328,0.14417788495300352,0.16387124227737251,0.07944671917058144,0.11100935684980841,0.0897631295369329,0.01675487030117272,0.07831605969710899,0.020335557546836348,0.002390602746066076,-0.05389744908728676,0.06389816753050179
DAPI_density_per_um3,-0.3052275581741382,-0.016900785500101476,0.0899090649785713,0.08059650104727864,-0.026494313216583323,0.17174921157301706,0.20135910940016427,0.10779916131544315,0.13309586343512234,-0.10608077531728538,0.14392257110251339,-0.029149929446206292,-0.04284325019457453,0.11497433255823865,0.11244817224717264,0.008929580085305071,0.051505955060151605,0.0015825337463184715,0.657937276971588,1.0,-0.5720892505886761,-0.43523737358614917,-0.1874148023496101,0.059909835196058095,0.0917597362753656,0.11478452247092079,0.07111002778849565,0.04960268172570048,0.14182817991432406,-0.0021383873229121482,-0.007395301376942791,0.03389795972881897,0.04801222334550892,0.05134144051486377,0.059419699354091214,0.06114326197574022,0.13088062804958428,-0.0604689045140566,0.06728175167614177,0.049333739235334344,-0.021398788548448244,0.043406937781689255,0.08739588084054736,-0.07257924994243649,-0.012646197487595287
DAPI_foci_vol_mean_um3,0.270223200722549,-0.1029133487003686,0.04710173454704147,0.052552097912469384,-0.0483191738817465,-0.07340236768015765,0.02327445507885649,-0.06633235890296929,0.19121806078545284,0.18803205407984458,-0.07318883008990332,-0.11661026839401185,-0.05526902542827151,-0.07928594058057958,-0.1099250078351027,0.13449008502466886,0.1171227904296541,0.03686976691459638,-0.33789781335833086,-0.5720892505886761,1.0,0.7377650544095083,0.3872220987333937,0.570449815221175,0.24122727324734608,0.20794664034184623,0.2405778257701698,0.11447428272365053,0.03582721466433337,0.0006475350829855989,-0.012506346038920514,0.10195969087985883,-0.018004810134902342,0.04623156161816764,0.025782278173186467,0.10952450728381699,0.02763417585357645,0.052739223634141706,0.038304627877624994,-0.04021248687401255,0.06515794903271535,-0.036584678484318255,-0.04478342376449087,0.08777038909002276,-0.01514462292655965
DAPI_foci_vol_median_um3,0.19642400771298016,-0.09893510493230505,0.05455081499191729,0.06085572457402606,-0.05628428250302701,-0.04560616955866056,0.025552944805841155,-0.05594178037379302,0.1315434556365047,0.16575669614012828,-0.02773648699540817,-0.09073028120351706,-0.039031814026962826,-0.061330332227989136,-0.06838912367924747,0.12038187229041136,0.10279867616512892,0.06700376289043684,-0.2551666580516567,-0.43523737358614917,0.7377650544095083,1.0,-0.07005673147680573,0.38695020088395793,0.18405581061304427,0.16414285955995225,0.209627900142415,0.06273037299290313,0.0011218747889648348,-0.0073307975451427036,-0.011875747194453957,0.059508437486857295,-0.03692046751866866,0.016068305944944565,-0.001030298876708443,0.06980605322903875,-0.00031400486154220303,0.041367241913547986,0.019645483963596496,-0.03358242278291003,0.030420951685818553,-0.029528018739920746,-0.011895029757186724,0.05806584396967087,0.0025341509612961935
DAPI_foci_vol_cv,0.17666738315721578,-0.056921076680357174,0.026815403240142553,0.026117214949915955,-0.024965395955396666,0.00399028345683282,0.07802198419679197,0.00652171148882197,0.1346071793561823,0.08892135403461845,-0.07168663545621991,-0.058635975570060804,-0.03674765684214268,-0.0061479260869485635,-0.063562808657325,0.09332640685296831,0.08260672217577267,0.03339543391532918,-0.053346126463375394,-0.1874148023496101,0.3872220987333937,-0.07005673147680573,1.0,0.36741708528579037,0.15479337520746667,0.12424673858547047,0.10773210915078467,0.09715035250985316,0.058608716955570773,-0.0027836869421307858,-0.0061599679309784,0.056722807739220164,-0.01291498043276642,0.06152014050945155,0.05674794892339007,0.09261290260845041,0.03948094338839746,0.03540098953747284,0.02824805071298467,-0.02715818697118918,0.07958172727923353,-0.022590868280825648,-0.04643333004986957,0.06479984165720334,-0.01599945366969355
DAPI_condensed_fraction,0.24033206564892587,-0.13231398497519087,0.158044323989191,0.15588403406712684,-0.10792596049955429,0.2143042620577755,0.4184047281360456,0.21054530827882664,0.7183823976042789,0.19862278168479183,-0.027728670622103702,-0.16077583482742427,-0.09875340084616001,-0.02639232279988376,-0.02859383066264594,0.2783977567169397,0.25272219312318306,0.3449184441156086,0.214073070680171,0.059909835196058095,0.570449815221175,0.38695020088395793,0.36741708528579037,1.0,0.765019960179547,0.7456402224865296,0.7520230067787718,0.27250406240510966,0.2075209833915496,0.0011749692509646446,-0.02809094817397609,0.20056140835906514,0.06787250697478134,0.1915317018488395,0.1780872229755433,0.2714886432330216,0.17143043713522002,0.0306224370836534,0.09153417267834285,-0.019669921722473657,0.10457824711067558,-0.018114215238757808,-0.019769319611176808,0.05747763630294865,-0.022664810557783865
DAPI_partition_coefficient,0.3298953157583227,-0.05283854854014909,0.1649537760035106,0.16100730746412584,-0.10179119877187409,0.3943689926045183,0.5581838044327152,0.4518660748508024,0.9038077835294462,0.15277174148988515,-0.10917362397229567,-0.0421138498262793,-0.04201087744072377,-0.01535379623418323,0.014856173650464008,0.2700861314518513,0.2124141366354949,0.5746282196671649,0.3027258410994501,0.0917597362753656,0.24122727324734608,0.18405581061304427,0.15479337520746667,0.765019960179547,1.0,0.9860527415237023,0.9796946592430652,0.19166796768933125,0.09507238440289245,-0.003142816266713506,-0.02686088819719426,0.1738896192965991,0.021811771187534912,0.24139533771489077,0.24435018500888653,0.27440564410142093,0.06175614273931474,0.06098935264356426,0.031701259348004586,-0.00029324303231608985,0.1170216535453048,0.0025814450938008936,-0.0624985257270826,0.03545203019986803,0.003938309575405446
DAPI_mean_foci_intensity,0.26670947224911956,0.0032032330490013297,0.12491328950038709,0.10780858860115755,-0.038724199252264536,0.39628225841519493,0.521102387923439,0.4561419567192567,0.9490863811873333,0.0964451317569352,-0.10921122241031592,-0.04032630337719366,-0.031335767756686325,-0.02765633124058892,-0.010449482321992262,0.23754866130414024,0.17773545734072238,0.6010927656399528,0.26740072184188785,0.11478452247092079,0.20794664034184623,0.16414285955995225,0.12424673858547047,0.7456402224865296,0.9860527415237023,1.0,0.9736389438210971,0.1596013448086738,0.08821445114401415,-0.010675755839483884,-0.02992314550498394,0.14906898014167153,0.029261690751243134,0.23307872919690742,0.2443056227884641,0.261073688127339,0.04884370982844979,0.049618816073565636,0.011462720222906618,0.0017948456647554044,0.11444116643474272,0.004934941306732213,-0.07511852654994146,0.0684355943854096,-0.01710645341791179
DAPI_foci_local_dapi,0.33155404369744707,-0.048197234514373015,0.15776767001732087,0.15706193715913977,-0.1045462792116536,0.3741167286741544,0.52529311296457,0.4355894162114973,0.8917395238215918,0.17512968246927846,-0.08698979534370754,-0.04309017650999853,-0.03542018193187131,-0.031133438308366356,0.02720622049330452,0.2511830229725554,0.18722150421679137,0.6014894906049898,0.2817062773306051,0.07111002778849565,0.2405778257701698,0.209627900142415,0.10773210915078467,0.7520230067787718,0.9796946592430652,0.9736389438210971,1.0,0.18063026105281296,0.0801201130687668,-0.004769828459492808,-0.02740377503000822,0.16549953275277823,0.010828450597936436,0.22471569355444662,0.22679046361651709,0.26714569758747225,0.05179030023206152,0.06383923258434755,0.030420312546171332,0.0010279981083034788,0.10024897195173328,0.004305762412517357,-0.041221974000984346,0.0011052410010522734,0.017592391575756202
Pol2_n_foci,0.13918943909676354,-0.19381535876175443,0.24714257097308348,0.22903682031609474,-0.10376186901500742,0.20577945574965198,0.38591685794320835,0.20307134265793972,0.14034511636889152,0.1639175041612526,0.009303800074100572,-0.03285306776854719,-0.05094666875441008,0.06164344193759878,0.1309264770915657,0.23277731237026908,0.20473562765027473,0.05278238407585309,0.18475738347534934,0.04960268172570048,0.11447428272365053,0.06273037299290313,0.09715035250985316,0.27250406240510966,0.19166796768933125,0.1596013448086738,0.18063026105281296,1.0,0.9224002688118177,0.03742739858738473,-0.036688288262875374,0.5425213053637405,0.46310770951671654,0.29130175057998614,0.28694210282168364,0.4300300467366333,0.8403984876643552,-0.16529430191449018,0.36810968870573335,0.022909201699224124,0.11445589357313612,0.019818377574803762,0.05299457278315105,-0.054243678190569675,0.06630091297622995
