,Brd4_n_foci,Brd4_density_per_um3,Brd4_foci_vol_mean_um3,Brd4_foci_vol_median_um3,Brd4_foci_vol_cv,Brd4_condensed_fraction,Brd4_partition_coefficient,Brd4_mean_foci_intensity,Brd4_foci_local_dapi,Sc35_n_foci,Sc35_density_per_um3,Sc35_foci_vol_mean_um3,Sc35_foci_vol_median_um3,Sc35_foci_vol_cv,Sc35_condensed_fraction,Sc35_partition_coefficient,Sc35_mean_foci_intensity,Sc35_foci_local_dapi,DAPI_n_foci,DAPI_density_per_um3,DAPI_foci_vol_mean_um3,DAPI_foci_vol_median_um3,DAPI_foci_vol_cv,DAPI_condensed_fraction,DAPI_partition_coefficient,DAPI_mean_foci_intensity,DAPI_foci_local_dapi,Pol2_n_foci,Pol2_density_per_um3,Pol2_foci_vol_mean_um3,Pol2_foci_vol_median_um3,Pol2_foci_vol_cv,Pol2_condensed_fraction,Pol2_partition_coefficient,Pol2_mean_foci_intensity,Pol2_foci_local_dapi,coloc_Brd4_Pol2_frac,coloc_Brd4_Pol2_nn_um,coloc_Brd4_Pol2_enrich,coloc_Pol2_Sc35_frac,coloc_Pol2_Sc35_nn_um,coloc_Pol2_Sc35_enrich,coloc_Brd4_Sc35_frac,coloc_Brd4_Sc35_nn_um,coloc_Brd4_Sc35_enrich
Brd4_n_foci,1.0,0.008522462196441528,-0.007490006470819315,-0.01824942030797755,0.020813510172961694,0.08090494398728339,0.09334749174904866,0.0933234178022331,0.08723545978647913,0.6249727109815602,-0.3349663356141303,0.10447296487018878,0.014093213230527377,0.16455234508291275,-0.14745926184855887,-0.04962300747161009,0.02176865992857303,0.08551266112348405,0.41687816005855904,-0.19728645996765717,0.2673388809095555,0.13588662484239852,0.2604132460829715,0.1805280714787021,0.11928601857406541,0.10875072468357228,0.0949104866075124,0.2541235424609477,0.00845789633735608,-0.038648821729808006,-0.07052250953541778,0.16648857166674685,-0.05229983299702711,0.12693821905501732,0.12866062566549633,0.15201041746683258,0.002626385546165515,0.09956590547304857,0.060030788572796756,0.030675217025238868,0.029824215452752146,0.0614736319892614,-0.2269993227501156,0.060763193943388076,-0.005722686092747689
Brd4_density_per_um3,0.008522462196441528,1.0,-0.9361274121857007,-0.8330586475565105,0.39229518888350323,0.0458912031770835,-0.07965486590717515,0.168436669201168,-0.06086154478950471,-0.35420545606283366,0.016730545048479182,-0.13846642291540182,-0.09350702761129932,-0.0672242890092549,-0.37047898948775215,-0.5207603427169353,-0.5127768761061726,-0.10651873755308143,-0.26632441211841396,-0.045077134789973355,-0.06148073293190095,-0.006289742660878569,-0.09105299172986227,-0.09730020011023913,-0.12586115427236869,-0.07965453665159411,-0.1091649631148194,-0.14843263888464456,-0.00229219654550224,-0.04864301978218533,-0.006409267466679182,-0.1587400347335458,-0.002498630217131457,-0.1698690423386205,-0.13394990477216287,-0.11534054881004015,-0.03704053403434588,0.036535048272659756,-0.09211255319852192,-0.0285802854484525,0.07270248610552141,-0.03441766350941259,-0.13254728310599725,0.17830562713194628,-0.21321059129844835
Brd4_foci_vol_mean_um3,-0.007490006470819315,-0.9361274121857007,1.0,0.9166029097999747,-0.4894893992687203,0.19027031630824567,0.262559522598143,0.04854823742194657,0.14895401543753717,0.33933627039076947,-0.014009273546279314,0.1948139455010883,0.13794855861806768,0.07729285769849875,0.4200292714000169,0.5375915823604304,0.5496852227956327,0.1737925818592508,0.2663360050238518,0.056971843356834105,0.05754112959112741,-0.0014574676240559717,0.09049183451548755,0.132745311742987,0.19610417213041093,0.15533299977168114,0.17770875621680363,0.13985967320476156,0.01576956905847632,0.03957401726052466,-0.000682012069839898,0.14741371159057085,0.01986791640176043,0.18883969512697973,0.19616571961030638,0.12126832272875991,0.03888150823320848,-0.03667883100836103,0.0774969313527536,0.02902405026403475,-0.08451430373303061,0.03305159341655169,0.14205894334349414,-0.18573210569328344,0.22363709109557464
Brd4_foci_vol_median_um3,-0.01824942030797755,-0.8330586475565105,0.9166029097999747,1.0,-0.7247016335869784,0.32341537602382947,0.37132515404640415,0.170654170355833,0.16860914805841037,0.3331205885504489,0.04474228942619336,0.17563529905871478,0.12187721934801453,0.09225152378150514,0.37523549425118774,0.4310748202986476,0.4308672285713675,0.18840847220981558,0.262995386298589,0.08179962887991933,0.018800173590785133,-0.0331011930205022,0.08672059396442822,0.13160268213369744,0.21471238322707936,0.17531497886746997,0.19945831867736555,0.11342402909205303,0.004466271868664194,0.03599299787642339,0.00031556216792467934,0.13826469196355173,0.0070995950054887295,0.19485836582060448,0.21831082767524043,0.12334803398689005,0.05149773809057141,-0.04778608388160431,0.10365096991307904,0.03218873379589643,-0.10652938591813736,0.029769016710246538,0.21673007308763392,-0.2321488920426966,0.27439863510752727
Brd4_foci_vol_cv,0.020813510172961694,0.39229518888350323,-0.4894893992687203,-0.7247016335869784,1.0,-0.6017894173427297,-0.6088204117616138,-0.5021602949629698,-0.25294128647063685,-0.21651057925373823,-0.13212809293668712,-0.04026116090658273,-0.011486088800362945,-0.09784218539718129,-0.1613688758169805,-0.12380291230629333,-0.09748740378010978,-0.2352145943123379,-0.2225540778722806,-0.15720282313890624,0.05383104723626483,0.07485112415309805,-0.045882911539539384,-0.15514055665805504,-0.27594607937229015,-0.2500591230000994,-0.26369983628257243,-0.03758567030906096,0.015552111270707979,-0.01020178915397782,0.005448781520649685,-0.07842232547150399,0.009637293125039496,-0.19734970294919293,-0.2700436773590918,-0.11921832288022116,-0.07314139770997358,0.06965260070082024,-0.1329932064505634,-0.03387117143816272,0.13736782256369887,-0.021350068660378446,-0.32483741800448085,0.2595395331770489,-0.33729026586691035
Brd4_condensed_fraction,0.08090494398728339,0.0458912031770835,0.19027031630824567,0.32341537602382947,-0.6017894173427297,1.0,0.9684210424663197,0.9645605581380774,0.4908122249065334,0.05989956152670896,0.016134648993412763,0.14359422855444615,0.082284197171429,0.128156065317959,0.10427195645423805,-0.00810346765329448,0.019540260470646203,0.4588441756558691,0.1781042667170431,0.16229329144256824,-0.042321189868833604,-0.07067890814603985,0.03769797936075556,0.25449590621038753,0.4642717449031487,0.46511365224952084,0.4459049648083035,0.08486153356445725,0.09786851228863094,-0.030428447275953743,-0.03919811259051093,0.0522960715753475,0.08276922129407745,0.21463726530966318,0.39002773565362775,0.15354031029459472,0.11815745538813219,-0.06415097961037537,0.0665353076239799,0.0468707143411082,-0.12262813158646758,0.039357625830340574,0.19661755003046927,-0.16765877450003794,0.2715324774344664
Brd4_partition_coefficient,0.09334749174904866,-0.07965486590717515,0.262559522598143,0.37132515404640415,-0.6088204117616138,0.9684210424663197,1.0,0.9465608522164913,0.5170210424484277,0.10511950768648307,-0.00471631160895622,0.1512177277170199,0.0821598642546713,0.14106267526127425,0.1311798998631763,0.04995884429666111,0.07252057902765494,0.4930612513536341,0.23070810093854097,0.1812229139551092,-0.027285022099759686,-0.06108776083266976,0.054263346312313394,0.2937635389458631,0.5108306567632794,0.5025185982166478,0.4888478148791194,0.14154507843587877,0.12860819998139159,-0.02861950744975256,-0.045767559836316696,0.08569436119060884,0.10425387462638792,0.24983990593373262,0.4202179294229072,0.18236324528142872,0.15826463041502856,-0.08595607075014904,0.09434744617459423,0.05603683126277607,-0.13272133457121316,0.05042140682624699,0.21878863906578241,-0.18572885247194706,0.3210543427782051
Brd4_mean_foci_intensity,0.0933234178022331,0.168436669201168,0.04854823742194657,0.170654170355833,-0.5021602949629698,0.9645605581380774,0.9465608522164913,1.0,0.4826816221490428,0.0016121895477777678,-0.01425556355269107,0.11747409403274857,0.06907693271503637,0.10849221960899091,0.017454015899379702,-0.10099088970248614,-0.08147392980906183,0.4615888253883722,0.12554837036154348,0.12853392262937985,-0.04873552176317099,-0.06653053151168645,0.019865118498059945,0.2176890495292609,0.4400976123682661,0.44983557270873764,0.423924815818657,0.05673252840444751,0.0824254082416234,-0.04140872069027773,-0.043591641640529435,0.023060691003227766,0.07629155932273336,0.1878177524461595,0.37318664774770144,0.13299364696025132,0.10283075233768241,-0.05939423913894928,0.053972763148255165,0.03929255562187933,-0.10773931207631586,0.03560351082478733,0.15672924620832823,-0.13793036102885198,0.24399433759639041
Brd4_foci_local_dapi,0.08723545978647913,-0.06086154478950471,0.14895401543753717,0.16860914805841037,-0.25294128647063685,0.4908122249065334,0.5170210424484277,0.4826816221490428,1.0,0.04279599589228703,-0.10045780994086805,-0.08697235087959077,-0.08343207725735471,0.024649513825264594,-0.04025127326288806,0.1194483068695303,0.11921583915867501,0.7819327544978899,0.3229751590477144,0.29661652064580163,0.1237397722517765,0.038218916865495035,0.16739423405975468,0.6487678351558822,0.893550630698821,0.946780203643791,0.8548915807846441,0.15471568696077745,0.13002122562118495,1.2854086921650292e-05,-0.019866871824949114,0.08913249021085187,0.10883957510680853,0.22391190680689008,0.34515788426738087,0.307269242854553,0.13001805951229836,-0.06531599079050449,0.05360786625098391,0.02388449418899931,0.027191805393735193,0.02174220734686906,0.036002421030110546,0.06299589580590804,0.11139741742657534
Sc35_n_foci,0.6249727109815602,-0.35420545606283366,0.33933627039076947,0.3331205885504489,-0.21651057925373823,0.05989956152670896,0.10511950768648307,0.0016121895477777678,0.04279599589228703,1.0,0.39817889065523493,0.05587295711956313,-0.029189469471908286,0.2211250669379432,0.34345412516224155,0.18172435849900626,0.2177473724416565,0.19157320311889953,0.39932605675349697,-0.07422059615569504,0.15952353480579962,0.058480809933578654,0.20134969305398387,0.17110354117160248,0.09787535184110947,0.06399709760649706,0.08622418767025095,0.3649263204085062,0.15250148978008643,0.08177555532244533,0.01959468644560276,0.3025134753513732,0.0791249332426754,0.27325683392588257,0.25523719339241296,0.2616298431084982,0.14850561483318359,0.029632636388028606,0.14464472559830407,0.0826970601769703,-0.13468115352139237,0.06121513104881455,0.3171430198028787,-0.39500485314941153,0.1627746259299314
