,Brd4_n_foci,Brd4_density_per_um3,Brd4_foci_vol_mean_um3,Brd4_foci_vol_median_um3,Brd4_foci_vol_cv,Brd4_condensed_fraction,Brd4_partition_coefficient,Brd4_mean_foci_intensity,Brd4_foci_local_dapi,Sc35_n_foci,Sc35_density_per_um3,Sc35_foci_vol_mean_um3,Sc35_foci_vol_median_um3,Sc35_foci_vol_cv,Sc35_condensed_fraction,Sc35_partition_coefficient,Sc35_mean_foci_intensity,Sc35_foci_local_dapi,DAPI_n_foci,DAPI_density_per_um3,DAPI_foci_vol_mean_um3,DAPI_foci_vol_median_um3,DAPI_foci_vol_cv,DAPI_condensed_fraction,DAPI_partition_coefficient,DAPI_mean_foci_intensity,DAPI_foci_local_dapi,Pol2_n_foci,Pol2_density_per_um3,Pol2_foci_vol_mean_um3,Pol2_foci_vol_median_um3,Pol2_foci_vol_cv,Pol2_condensed_fraction,Pol2_partition_coefficient,Pol2_mean_foci_intensity,Pol2_foci_local_dapi,coloc_Brd4_Pol2_frac,coloc_Brd4_Pol2_nn_um,coloc_Brd4_Pol2_enrich,coloc_Pol2_Sc35_frac,coloc_Pol2_Sc35_nn_um,coloc_Pol2_Sc35_enrich,coloc_Brd4_Sc35_frac,coloc_Brd4_Sc35_nn_um,coloc_Brd4_Sc35_enrich
Brd4_n_foci,1.0,-0.08988216011011195,-0.002636907652538454,0.06012284125982693,-0.15963274711424588,-0.017030261097744727,0.0927749523478382,0.03658187455705718,0.05043373907623005,0.661390333999598,-0.19788846616149433,0.08054292490480626,0.06053018299336672,0.04331153541326602,-0.03358454478198064,0.07792464549993536,0.06704667273554497,0.06262706810711793,0.4257895991915255,-0.327934332630851,0.2950125263036432,0.18330699382269816,0.24561010013038748,0.2747132509066244,0.2523038305327699,0.1808460172173883,0.25596037307754443,0.268485401890592,0.015492145547487741,-0.035447692356715806,-0.06251693594054379,0.17319054878297524,-0.013140410048825633,0.13450120186358683,0.12031455450748013,0.14226762363531537,0.0021231447100448953,0.09296955414966021,0.014636662159598472,0.03277898902311064,0.015947207405113222,0.06053092653314215,-0.13514403897852295,0.006246108905198156,0.03300999405422892
Brd4_density_per_um3,-0.08988216011011195,1.0,-0.8527647128599681,-0.8613134131172431,0.6877620486178497,-0.09724755538420375,-0.42721550556268056,0.040513515987774536,0.18272499150243107,-0.3632809603963189,-0.0286881735710655,-0.18431567013793687,-0.17239253461314233,-0.14090819081334038,-0.27978671576652814,-0.44600077100545693,-0.38856461179152413,-0.1814774891356391,-0.33999773137571115,-0.020721614651171782,0.09920210233882153,0.1271520623848221,-0.028716936422916395,0.04105453463012915,-0.00881282506604299,0.09915258761327113,0.00014272011718762157,-0.2729102703592944,-0.17553108599682613,-0.07613393881261987,-0.02634931384288777,-0.21749831016730528,-0.14330851715772655,-0.1997929776811594,-0.1352212521869397,-0.1510695352745755,-0.2161410900868998,0.06759968733254595,-0.17885015707009388,-0.045719622798575894,0.027854220042732296,-0.06269415821420053,-0.164489816588982,0.21267575748404005,-0.328527040929502
Brd4_foci_vol_mean_um3,-0.002636907652538454,-0.8527647128599681,1.0,0.9512364873032867,-0.6208905730132461,0.4490963384174031,0.6004307596465066,0.28432158653118494,-0.0755911600175707,0.3079403002349145,0.12224166271677715,0.2219179741054628,0.1974322205339891,0.17248726477981635,0.4235658833344643,0.5693482923902767,0.5182549003575817,0.2840299510230352,0.28395595528079565,0.07200276629235357,-0.13657386137801422,-0.15995607453804894,0.00987020359174075,-0.028017772564602295,0.0879359781357341,-0.012950141321256926,0.06901669581604694,0.20890655944824704,0.15528205262311084,0.09264220680762451,0.046057320576293484,0.2019617652497575,0.15512446551635342,0.25908076524335893,0.2525648075205901,0.1845308245842711,0.15867673304447003,-0.06256440885247151,0.11689207638710769,0.027104143330479828,-0.037163218501183946,0.033023111907002904,0.18543894394595736,-0.24030370789751127,0.27210555669328673
Brd4_foci_vol_median_um3,0.06012284125982693,-0.8613134131172431,0.9512364873032867,1.0,-0.7671573714220666,0.3790759979298067,0.5598475804158357,0.22125163964511602,-0.10854629719477077,0.36645589999364575,0.12739303070889652,0.23514831997173316,0.21563800219873322,0.15663338413383257,0.4380707217935058,0.5675482577295812,0.5224949037509394,0.2579339135591094,0.3030469150945863,0.04153775274088773,-0.11615479707066444,-0.14380069480549457,0.017100670284546822,-0.023801927167262916,0.08634332831716222,-0.02343661241131347,0.0719595058311204,0.22037147539093732,0.14791657195061733,0.09853217506627648,0.050375003095975694,0.21376465361422423,0.1431777542314195,0.2510783400069917,0.22910304553310065,0.17683334315961252,0.16236006915216195,-0.061754951611932514,0.1352997817498523,0.030642376055168428,-0.05002928816714713,0.035653991794524345,0.19468445548030996,-0.2557912020867747,0.28816903515321113
Brd4_foci_vol_cv,-0.15963274711424588,0.6877620486178497,-0.6208905730132461,-0.7671573714220666,1.0,-0.3117012903191488,-0.48748587237339625,-0.19174235991162739,0.1723779199385261,-0.45587305866827627,-0.2411203279858075,-0.16298934035728374,-0.1550531748682621,-0.17188360947604525,-0.3617260153717014,-0.431659654027887,-0.3670183036682427,-0.25463294365922395,-0.29429112732213747,-0.03156566382560864,0.13306711709044736,0.1540547029958802,-0.012094264074638919,0.04280075164424988,-0.06420825912205555,0.057254893248346345,-0.05860748083402574,-0.22707309678634283,-0.14740582848217063,-0.09821700034574543,-0.05638813193051082,-0.2137529444217374,-0.12825523900255273,-0.22467936026863744,-0.18728552880926994,-0.15263083490710855,-0.18170195467027267,0.07109057838286685,-0.1663350629050952,-0.06409484773445942,0.0969024067843756,-0.057959952286446514,-0.27800738647688844,0.30072604712697537,-0.3146812412263958
Brd4_condensed_fraction,-0.017030261097744727,-0.09724755538420375,0.4490963384174031,0.3790759979298067,-0.3117012903191488,1.0,0.8558209000704702,0.9269380637818548,0.20096387134176685,0.20212902185082154,0.3892242608637751,0.10979638601867707,0.07264674007100681,0.26162233793634887,0.3421008424865362,0.34501564701893495,0.2694986678966233,0.5495388069182426,0.14738159108850277,0.2022637332376605,-0.23914223977272447,-0.24259318203587754,-0.036334523584058226,0.04849243277051278,0.31407070904505224,0.24295637028426056,0.2804205467782439,0.10012103578325045,0.14483319149080304,0.07865899530556464,0.06699740752857096,0.11395728280215286,0.17508568109971615,0.3386482442854298,0.45257586540177674,0.2514325702275251,0.09484566716749514,-0.027435751798728963,0.016672651205505578,0.027135867013572377,-0.08382863914372714,0.005877756938693543,0.3003348384505178,-0.29080444246425485,0.1927078503459418
Brd4_partition_coefficient,0.0927749523478382,-0.42721550556268056,0.6004307596465066,0.5598475804158357,-0.48748587237339625,0.8558209000704702,1.0,0.8181399716636889,0.2560487849816957,0.34426952160032215,0.2882224293319947,0.08997762622523969,0.07197156261604604,0.21887978025878324,0.33745446155872394,0.4403754619220669,0.36114976046018693,0.5521151682030079,0.33433029641033507,0.2123045154439993,-0.1801823648091247,-0.1949710120092572,-0.0005306388344403002,0.17343697519830442,0.42972329212679244,0.3292870546206027,0.39133996631387724,0.29411240302277913,0.27354345005896774,0.09488030740062756,0.057924124620889285,0.21045713064013644,0.2795731590725917,0.41670478589972315,0.49293506788412245,0.31612228385247493,0.25068929544742374,-0.09215556646832547,0.08690836539618242,0.04715429307078696,-0.08732285252641794,0.037485725830595805,0.3351069289213698,-0.3048968953733115,0.32785755952190304
Brd4_mean_foci_intensity,0.03658187455705718,0.040513515987774536,0.28432158653118494,0.22125163964511602,-0.19174235991162739,0.9269380637818548,0.8181399716636889,1.0,0.3231146761149989,0.15625967827628734,0.29267194429651117,0.05747240517781345,0.041590927038625575,0.18190465021258675,0.20317607257052023,0.18287182710219532,0.11715222491409995,0.5427278464727346,0.10613325046139635,0.14486729605508103,-0.1780922361479949,-0.17519771587706956,-0.02739878951089173,0.09688174957223182,0.38502874766464235,0.34031831044226735,0.3550074526177129,0.0711080972978165,0.10229226890593238,0.05808929148889812,0.05475116363412492,0.07540249266867345,0.1462242993618321,0.330843321540629,0.47126525449759377,0.2385028023117091,0.05344037203974449,-0.01542319173217648,-0.019193915735990056,0.015356653669488995,-0.08405795686171898,-0.004662345561276333,0.23979263431135087,-0.22179452484643478,0.1536575266620696
Brd4_foci_local_dapi,0.05043373907623005,0.18272499150243107,-0.0755911600175707,-0.10854629719477077,0.1723779199385261,0.20096387134176685,0.2560487849816957,0.3231146761149989,1.0,-0.0650236648363726,-0.1577356551733172,-0.1957865669773895,-0.14968738844306265,-0.15586790457872413,-0.14134133628493134,0.004792848542409693,0.010482359080935894,0.37122114825218194,0.1458810969472678,0.17007728297970462,0.1939123971556277,0.14050530365959452,0.0920434358931597,0.7078834399629427,0.8777941008396436,0.9492801599571613,0.8773497637515951,0.14644153111202013,0.13741037824353636,-0.048518744239060295,-0.055697313153749615,0.032607378787176795,0.1440022559822519,0.13885371231075083,0.22817208482565662,0.23099884850973437,0.11273762811812985,-0.11382165002634509,-0.06011217513324249,-0.011286442464684963,-0.015413030274698756,-0.008771290850574015,-0.08233443781857887,0.11737168389698335,-0.07564511443104702
Sc35_n_foci,0.661390333999598,-0.3632809603963189,0.3079403002349145,0.36645589999364575,-0.45587305866827627,0.20212902185082154,0.34426952160032215,0.15625967827628734,-0.0650236648363726,1.0,0.5039758200683253,0.02897818729628811,0.011373294139677192,0.14902626372708863,0.4030225168297552,0.27955538153521947,0.21483239873858118,0.22922326514366678,0.4137353846783724,-0.14332855018770768,0.09626365235067484,0.010479708159224556,0.15696045084241747,0.16926615177431986,0.16630678808168228,0.060330600119016344,0.17651775612519505,0.4144884827517782,0.22801810018912796,0.054570966992539716,-0.003356100226676207,0.28052990006469536,0.18149847729366433,0.23811385254230444,0.21669227670500313,0.21185495920886352,0.2280426929839501,-0.04238122112471428,0.12679289156943208,0.1267683585635564,-0.1536211167369844,0.08325255474525498,0.4289477548305603,-0.36273317796908466,0.218617798254322
