,Brd4_n_foci,Brd4_density_per_um3,Brd4_foci_vol_mean_um3,Brd4_foci_vol_median_um3,Brd4_foci_vol_cv,Brd4_condensed_fraction,Brd4_partition_coefficient,Brd4_mean_foci_intensity,Brd4_foci_local_dapi,Sc35_n_foci,Sc35_density_per_um3,Sc35_foci_vol_mean_um3,Sc35_foci_vol_median_um3,Sc35_foci_vol_cv,Sc35_condensed_fraction,Sc35_partition_coefficient,Sc35_mean_foci_intensity,Sc35_foci_local_dapi,DAPI_n_foci,DAPI_density_per_um3,DAPI_foci_vol_mean_um3,DAPI_foci_vol_median_um3,DAPI_foci_vol_cv,DAPI_condensed_fraction,DAPI_partition_coefficient,DAPI_mean_foci_intensity,DAPI_foci_local_dapi,Pol2_n_foci,Pol2_density_per_um3,Pol2_foci_vol_mean_um3,Pol2_foci_vol_median_um3,Pol2_foci_vol_cv,Pol2_condensed_fraction,Pol2_partition_coefficient,Pol2_mean_foci_intensity,Pol2_foci_local_dapi,coloc_Brd4_Pol2_frac,coloc_Brd4_Pol2_nn_um,coloc_Brd4_Pol2_enrich,coloc_Pol2_Sc35_frac,coloc_Pol2_Sc35_nn_um,coloc_Pol2_Sc35_enrich,coloc_Brd4_Sc35_frac,coloc_Brd4_Sc35_nn_um,coloc_Brd4_Sc35_enrich
Brd4_n_foci,1.0,-0.04238750544941104,-0.04102829122606411,0.03284875699532905,-0.18236552963951572,-0.0015941376085665722,0.10862597846924106,0.06079992174899688,0.07316587309888964,0.6870212044343333,-0.18225223566555834,0.026666222886508963,0.021400577554636556,-0.018660920160393755,-0.05575121070897196,0.022976450645553002,0.049265284950269106,0.07211883802268353,0.3817564793817533,-0.3681864818063485,0.3583905456661111,0.273887752970134,0.21996430231275688,0.289480346169062,0.283260202944614,0.21605488202691717,0.28982085731944446,0.2608821951801846,0.017798422259024452,-0.01509624900086335,-0.01680699111790669,0.13193286150075886,-0.03611867428663995,0.12940342904076568,0.12307513608769785,0.13259622883868222,0.0022602125391862167,0.13587127082897857,0.03822681144975882,0.047784444278492454,-0.0035233303996741205,0.07129070070125995,-0.10837652754085779,-0.013136181530929507,0.05848603454298065
Brd4_density_per_um3,-0.04238750544941104,1.0,-0.8218578343384766,-0.8295017667726378,0.5786010966065187,0.20332200339269108,-0.26963010839459406,0.2659977349769045,0.044016616392263654,-0.2222826051421704,0.18664496110747808,-0.11023206184689764,-0.09651789331472761,0.01191113281055334,-0.15637623999692535,-0.32502876846356243,-0.29928651895903247,0.0543571645344647,-0.2814695019233731,0.02097737625290404,-0.061282328285797404,-0.02576611722709664,-0.08437207529711635,-0.07851942289848608,-0.04913618461366122,0.0016065502098387757,-0.0403670589011117,-0.2493616776392138,-0.1455758058071434,-0.01758147017579835,0.0006592340329271874,-0.15591117160285242,-0.07195713470452379,-0.10803818252750245,-0.05317872000541027,-0.10619406853437627,-0.18794843063857516,0.055793710113944676,-0.14162416306482248,-0.0273213664904726,0.01780039785556605,-0.048720767539614684,-0.05794235958686271,0.11499390314006998,-0.2629765762050523
Brd4_foci_vol_mean_um3,-0.04102829122606411,-0.8218578343384766,1.0,0.9414422267558468,-0.5144588623350516,0.293238658112465,0.5222767225205299,0.15948186174631396,0.10082206677209513,0.16961503127414407,-0.0934259932319025,0.11200657418669795,0.10702416034129146,-0.053127406992572394,0.3000317197006156,0.49191117541481943,0.49713474370554506,0.09486374092783467,0.22778884247006617,0.032473412610505355,0.03336487919458065,0.00888048206177875,0.042224840297517115,0.11432588641644924,0.15062037481998947,0.11481020889164273,0.14134632292751653,0.20801700137052456,0.14584251129222872,0.030278501175306578,0.004263978031091392,0.15891370045243564,0.10674527447287342,0.16975392263953457,0.1676060306014439,0.1296990585522322,0.14283464413953798,-0.06620829490614402,0.07173621153772881,0.01786176782657837,-0.02369008949755826,0.027836819146225718,0.078010922747449,-0.1320436243671569,0.20414156525990806
Brd4_foci_vol_median_um3,0.03284875699532905,-0.8295017667726378,0.9414422267558468,1.0,-0.7081861152555806,0.21250954479054757,0.4801908916864216,0.09000903522941023,0.06766232948251505,0.25883541734601273,-0.05309055381512222,0.11063683220306858,0.11099416035221524,-0.06928671524704762,0.32700027432644796,0.4712731820435793,0.4810383503554518,0.06164626846903259,0.25642855256806973,0.0076917387770733675,0.05263767748501717,0.02677430504621542,0.05007646714366696,0.12504309301462035,0.1588326308483363,0.11042098609833968,0.15444215608814518,0.2362388475381403,0.15205691048375286,0.045579495075787624,0.0185536016048447,0.18218946324928273,0.11316936153889097,0.1725263093715348,0.15856569298412157,0.13731477595094901,0.1573675345717332,-0.06264658820910085,0.09422408951638883,0.03491623819156214,-0.05705324966776354,0.04432688547935281,0.1251820072134595,-0.19828743412476893,0.24660230731920013
Brd4_foci_vol_cv,-0.18236552963951572,0.5786010966065187,-0.5144588623350516,-0.7081861152555806,1.0,-0.048576788987906544,-0.332553325529071,-0.0058335441551521094,-0.03231816623849359,-0.40661590237682455,-0.09283251172121686,0.004299624588362429,-0.027472066370538492,0.09332643201347712,-0.25217234688940104,-0.28410376931613684,-0.295549811854423,-0.014789341070277304,-0.25711388664189894,0.019690914545179853,-0.07892673254730488,-0.05068092226707353,-0.06139808156409284,-0.15754917899993295,-0.17032762479511504,-0.1113898527120252,-0.17811216258783324,-0.24614297057838372,-0.13868709526856257,-0.04837015231840927,-0.031997386619306976,-0.18151849950575985,-0.10076577015299519,-0.1415634488459997,-0.11593863052450394,-0.11419652260945386,-0.16750349912919624,0.0796608217162524,-0.11175500534755008,-0.07848645393285734,0.13169031104745405,-0.07768878207964153,-0.2307279752696187,0.3030807345008851,-0.27010933579395036
Brd4_condensed_fraction,-0.0015941376085665722,0.20332200339269108,0.293238658112465,0.21250954479054757,-0.048576788987906544,1.0,0.8009098516182436,0.9316108294728559,0.45943764391699715,0.06587520617037215,0.17960221327047654,-0.046783703344868276,-0.016197768528128167,-0.08469078033304941,0.2362105243180822,0.2957183554805097,0.31889002521252197,0.4325433547141731,0.09772877150586606,0.16928328175661672,-0.06019922876087879,-0.06556788995470339,-0.05469505107150135,0.23385866735943958,0.4303120986471459,0.4379466849875758,0.4142444644303397,0.08349158766456018,0.11990679284593748,0.030905513901638076,0.01480556962098831,0.08677318039828612,0.1571669428427955,0.22549219678341587,0.32547421117457503,0.13561502098216585,0.05633961052373292,-0.06420410082201371,-0.0531945089102774,0.017406969448965096,-0.06451717048236237,-0.0010872249715588654,0.13208903801198377,-0.1460381646643193,0.018062019431183244
Brd4_partition_coefficient,0.10862597846924106,-0.26963010839459406,0.5222767225205299,0.4801908916864216,-0.332553325529071,0.8009098516182436,1.0,0.7769948899963893,0.5130733267042912,0.2360924011613295,0.0792329393324859,-0.022217320369979955,0.0005232189614861851,-0.07352856179930953,0.24466962448871968,0.3617539193900612,0.3532079350762683,0.46479699692844206,0.3142706060409937,0.1798473199017071,-0.012470546647630426,-0.03765997786393224,-0.0015481045569147788,0.3553203567541941,0.5530621698971607,0.5290741731930857,0.5275276798500834,0.28148729279146834,0.24493087287929108,0.030933570881899235,0.008465828772112632,0.1843003200892368,0.22487707910408203,0.30479510451377,0.36949794782994666,0.21849031800948537,0.2186567857929231,-0.10310919101912158,0.05106850747397624,0.04691461528143486,-0.07907383060368202,0.04192555418734864,0.19088928380081932,-0.210603415036402,0.20090705921125906
Brd4_mean_foci_intensity,0.06079992174899688,0.2659977349769045,0.15948186174631396,0.09000903522941023,-0.0058335441551521094,0.9316108294728559,0.7769948899963893,1.0,0.48535799182770323,0.06984050770070263,0.1410995109199459,-0.06357616559869743,-0.025190850587125748,-0.09428411446748976,0.11959575922138856,0.13757235342306867,0.14996200208844976,0.5080552626519969,0.06429458787192244,0.10196933860089333,-0.054000699838095814,-0.05454723462457976,-0.06316883979304865,0.20182244225297022,0.435817723371948,0.4509898117894026,0.42445179041239295,0.03880710571766594,0.06040319241720261,0.02909002390867081,0.02207214377569539,0.04047909421446899,0.11780616619692132,0.21508004760369864,0.32675343827366266,0.11398814990509615,0.00815150040439643,-0.04253658750098538,-0.06391230394883811,0.009731039401020406,-0.07581488321469661,-0.004624895938338989,0.10330747928753842,-0.12414985709388457,0.017427425797714086
Brd4_foci_local_dapi,0.07316587309888964,0.044016616392263654,0.10082206677209513,0.06766232948251505,-0.03231816623849359,0.45943764391699715,0.5130733267042912,0.48535799182770323,1.0,0.06380983637835495,-0.018205994129813885,-0.09785002119971792,-0.06498939774272834,-0.031507115180772434,-0.024688972519663614,0.17037264548198755,0.14800633595205193,0.8619549461065726,0.23785480158754588,0.22700031230216328,0.14492566109785193,0.0977086790023379,0.11053080075044382,0.7180558859712493,0.9063016340429737,0.9512059293583354,0.8938072408963761,0.1991552684303915,0.18576027266023146,-0.011064077487736053,-0.018324815770787005,0.09715386115489427,0.13883317656892807,0.18143686429402545,0.25366367642683896,0.2539724589977027,0.1517493702297084,-0.08652998822977184,-0.0038814445550910694,0.03018804621174019,0.04486911747226622,0.024538489300426347,0.012142962678486215,0.0694676524268214,-0.005920441914449468
Sc35_n_foci,0.6870212044343333,-0.2222826051421704,0.16961503127414407,0.25883541734601273,-0.40661590237682455,0.06587520617037215,0.2360924011613295,0.06984050770070263,0.06380983637835495,1.0,0.47831363692893525,-0.1677750239902188,-0.13942862414386392,-0.05856315676982376,0.29592500098378843,0.10538169120305427,0.09503502804166626,0.14416006123665182,0.3529843949652965,-0.20306082196991143,0.2394430751353049,0.17267235861341862,0.14859557143406912,0.2730228443761948,0.2434889232181329,0.17631733062671326,0.26489460884946087,0.38862660949809313,0.20416778968434238,0.04529158408466749,0.016644533818979446,0.26211124051779017,0.14108533738276002,0.21829579861800744,0.20783411146777706,0.20084359166551066,0.19593988342319263,0.02042089281525165,0.12357792019112489,0.137041199710599,-0.177065376040022,0.11176524189447874,0.4248210742983931,-0.4944688202678922,0.21204188167104038
