condition,0,1,10,11,2,3,4,5,6,7,8,9
auxin,0.0008820935019112026,0.12613937077330198,0.01587768303440165,0.011761246692149369,0.1728903263745957,0.14672155248456337,0.19847103793002058,0.1264334019406057,0.0893854748603352,0.002940311673037342,0.05410173478388709,0.054395765951190826
control,0.0024099441907661084,0.1628614916286149,0.012303399289700659,0.010147133434804667,0.1747843734145104,0.15601217656012176,0.1480213089802131,0.1574074074074074,0.037798072044647385,0.006215119228817859,0.0691273465246068,0.06291222729578894
drb,0.3442976543542734,0.029387975195470477,0.02669183068212456,0.005122674575357239,0.025613372876786195,0.04367754111620383,0.013750337018064168,0.02803990293879752,0.43785386896737666,0.0,0.021569156106767323,0.023995686168778646
eed226,0.002543091268719977,0.1401525854761232,0.01610624470189319,0.009324667985306585,0.17264764057643403,0.17490816614862956,0.11641706696807008,0.14410850522746538,0.043232551568239616,0.0008476970895733258,0.07431477818592823,0.10539700480361684
jq1,0.002700049091801669,0.1401570937653412,0.023564064801178203,0.010800196367206676,0.2029945999018164,0.15758468335787923,0.16936671575846834,0.12690230731467844,0.06431026018654884,0.006136475208640157,0.04197349042709867,0.05351006381934217
sgc_cbp30,0.002706766917293233,0.15127819548872182,0.01263157894736842,0.010225563909774436,0.16210526315789472,0.18646616541353384,0.1299248120300752,0.15398496240601503,0.032180451127819545,0.0018045112781954887,0.09744360902255639,0.05924812030075188
triptolide,0.8024861878453039,0.0027624309392265192,0.020718232044198894,0.012983425414364641,0.00027624309392265195,0.0013812154696132596,0.014917127071823204,0.004419889502762431,0.008839779005524863,0.0,0.12900552486187844,0.0022099447513812156
tsa,0.00024437927663734115,0.16764418377321602,0.011730205278592375,0.02737047898338221,0.006109481915933529,0.01466275659824047,0.047898338220918865,0.025659824046920823,0.004887585532746823,0.5975073313782991,0.07135874877810362,0.024926686217008796
